Customer ID,Gender,Age,Order Count,Avg Order Value (Rp),Favorite Food,Favorite Drink,Visit Frequency (per month),Stay Duration (minutes),Payment Method,Customer Rating,Work Type,Referral Count,Time of Visit,Preferred Ordering Method,Holiday Visits,Repeat Order Due to Stay Duration
Customer777,Female,22.0,15.0,65261.0,Rice Bowl,Juices,7.0,102,Debit Card,3.7,Student,12,Evening,Dine-in,y,True
Customer778,Female,46.0,26.0,47737.0,Spaghetti,Yakult,3.0,79,Cash,2.4,Retired,19,Morning,Delivery,y,False
Customer779,Male,42.0,14.0,127375.0,Asian Delight,Kopi Susu Lokal,13.0,76,Debit Card,2.0,Employee,15,Afternoon,Takeaway,y,False
Customer780,Female,18.0,25.0,89691.0,Snacks,Kopi Susu Lokal,4.0,20,Credit Card,3.4,Entrepreneur,0,Morning,Dine-in,y,True
Customer781,Male,42.0,22.0,38312.0,Western Food,Classic Coffee,25.0,73,E-Wallet,3.7,Student,4,Evening,Dine-in,y,True
Customer782,Female,49.0,7.0,45357.0,Burgers & Sandwiches,Classic Coffee,28.0,58,Cash,4.1,Freelancer,1,Morning,Delivery,y,False
Customer783,Female,45.0,32.0,109264.0,Spaghetti,Barista Drinks,15.0,112,E-Wallet,2.2,Employee,13,Afternoon,Dine-in,y,True
Customer784,Female,25.0,26.0,51377.0,Salad & Soup,Frappe,29.0,18,Debit Card,2.1,Student,12,Morning,Delivery,y,True
Customer785,Female,40.0,8.0,62709.0,Rice Bowl,Kopi Susu Lokal,26.0,50,Debit Card,2.2,Entrepreneur,3,Morning,Dine-in,y,False
Customer786,Female,41.0,12.0,143935.0,Asian Delight,Smoothies,2.0,18,E-Wallet,3.5,Employee,1,Evening,Takeaway,y,True
Customer787,Male,23.0,43.0,124550.0,Western Food,Classic Coffee,2.0,42,Cash,1.4,Student,5,Evening,Dine-in,y,True
Customer788,Female,58.0,33.0,66525.0,Pizza,Yakult,6.0,74,Cash,2.9,Entrepreneur,18,Evening,Takeaway,y,False
Customer789,Male,29.0,25.0,125084.0,Rice Bowl,Others,27.0,17,Debit Card,2.1,Freelancer,20,Evening,Dine-in,y,True
Customer790,Female,47.0,3.0,100500.0,Salad & Soup,Juices,19.0,47,E-Wallet,1.7,Student,9,Night,Takeaway,y,True
Customer791,Female,58.0,36.0,55021.0,Asian Delight,Yakult,5.0,96,E-Wallet,2.7,Freelancer,17,Morning,Dine-in,y,True
Customer792,Female,52.0,2.0,23969.0,Snacks,Smoothies,13.0,37,Credit Card,1.6,Entrepreneur,0,Night,Takeaway,y,True
Customer793,Male,59.0,17.0,25277.0,Spaghetti,Yakult,10.0,73,Debit Card,3.0,Retired,9,Afternoon,Takeaway,y,False
Customer794,Male,50.0,34.0,144249.0,Asian Delight,Yakult,20.0,74,Debit Card,3.3,Retired,13,Morning,Takeaway,y,False
Customer795,Male,42.0,41.0,65817.0,Snacks,Classic Coffee,30.0,18,Debit Card,4.0,Employee,17,Evening,Takeaway,y,True
Customer796,Female,26.0,6.0,138491.0,Burgers & Sandwiches,Juices,27.0,83,E-Wallet,1.3,Freelancer,15,Morning,Dine-in,y,False
Customer797,Female,52.0,47.0,128375.0,Pizza,Smoothies,6.0,71,E-Wallet,4.6,Freelancer,18,Evening,Delivery,y,True
Customer798,Male,47.0,15.0,95922.0,Spaghetti,Frappe,27.0,24,Credit Card,1.4,Entrepreneur,19,Evening,Takeaway,y,True
Customer799,Male,33.0,3.0,27818.0,Asian Delight,Smoothies,2.0,53,Debit Card,4.4,Freelancer,3,Morning,Takeaway,y,False
Customer800,Female,35.0,48.0,47641.0,Spaghetti,Barista Drinks,10.0,55,Credit Card,4.9,Freelancer,3,Morning,Delivery,y,True
Customer801,Female,21.0,48.0,92031.0,Rice Bowl,Others,21.0,63,Credit Card,2.0,Employee,13,Afternoon,Takeaway,y,True
Customer802,Male,54.0,4.0,52634.0,Salad & Soup,Yakult,15.0,39,Cash,3.3,Entrepreneur,6,Night,Delivery,y,True
Customer803,Male,32.0,8.0,140653.0,Burgers & Sandwiches,Barista Drinks,20.0,92,Cash,3.5,Student,2,Evening,Takeaway,y,True
Customer804,Female,30.0,37.0,103225.0,Spaghetti,Manual Brew,16.0,93,E-Wallet,2.1,Employee,12,Night,Delivery,y,False
Customer805,Female,56.0,13.0,38042.0,Spaghetti,Barista Drinks,23.0,43,Credit Card,4.4,Freelancer,16,Afternoon,Dine-in,y,False
Customer806,Female,37.0,8.0,21938.0,Burgers & Sandwiches,Mocktail,24.0,90,E-Wallet,1.4,Employee,20,Evening,Dine-in,y,True
Customer807,Female,21.0,16.0,66826.0,Asian Delight,Classic Coffee,1.0,119,Credit Card,3.6,Student,20,Afternoon,Takeaway,y,True
Customer808,Female,33.0,10.0,48285.0,Snacks,Manual Brew,7.0,76,Debit Card,2.2,Entrepreneur,1,Night,Takeaway,y,False
Customer809,Female,26.0,22.0,23947.0,Rice Bowl,Kopi Susu Lokal,21.0,53,E-Wallet,4.9,Retired,11,Night,Delivery,y,True
Customer810,Male,41.0,1.0,109349.0,Pizza,Juices,14.0,74,E-Wallet,3.8,Retired,2,Morning,Takeaway,y,False
Customer811,Male,19.0,37.0,32144.0,Asian Delight,Mocktail,14.0,103,Debit Card,2.8,Employee,7,Night,Delivery,y,False
Customer812,Male,29.0,6.0,87817.0,Spaghetti,Yakult,12.0,13,E-Wallet,2.7,Entrepreneur,15,Afternoon,Takeaway,y,False
Customer813,Female,53.0,14.0,120149.0,Snacks,Others,21.0,27,Cash,4.4,Retired,14,Afternoon,Takeaway,y,True
Customer814,Female,51.0,19.0,91474.0,Rice Bowl,Others,25.0,38,Credit Card,3.0,Employee,0,Evening,Takeaway,y,True
Customer815,Male,45.0,10.0,99012.0,Western Food,Kopi Susu Lokal,24.0,91,Credit Card,2.4,Employee,1,Evening,Takeaway,y,True
Customer816,Female,48.0,4.0,67307.0,Rice Bowl,Mocktail,26.0,47,Debit Card,2.0,Retired,13,Morning,Delivery,y,False
Customer817,Male,30.0,33.0,82417.0,Salad & Soup,Yakult,25.0,68,Credit Card,3.0,Entrepreneur,2,Evening,Delivery,y,False
Customer818,Female,51.0,48.0,67254.0,Spaghetti,Yakult,12.0,89,Debit Card,3.8,Employee,4,Night,Takeaway,y,True
Customer819,Female,30.0,39.0,106172.0,Pizza,Manual Brew,20.0,111,E-Wallet,3.3,Retired,17,Morning,Delivery,y,False
Customer820,Male,30.0,13.0,98131.0,Snacks,Classic Coffee,21.0,110,Debit Card,2.2,Entrepreneur,5,Morning,Delivery,y,False
Customer821,Female,43.0,37.0,82073.0,Pizza,Yakult,26.0,98,Debit Card,2.1,Freelancer,16,Night,Dine-in,y,True
Customer822,Male,59.0,26.0,101769.0,Snacks,Frappe,20.0,41,Cash,4.1,Student,18,Evening,Dine-in,y,False
Customer823,Male,57.0,33.0,46075.0,Snacks,Barista Drinks,16.0,91,Cash,2.1,Retired,4,Evening,Delivery,y,False
Customer824,Male,42.0,12.0,110595.0,Burgers & Sandwiches,Classic Coffee,12.0,108,Cash,5.0,Entrepreneur,10,Evening,Takeaway,y,True
Customer825,Male,22.0,46.0,33060.0,Spaghetti,Mocktail,12.0,44,Debit Card,2.3,Entrepreneur,19,Evening,Delivery,y,True
Customer826,Male,51.0,4.0,100919.0,Spaghetti,Classic Coffee,4.0,70,Credit Card,2.3,Freelancer,6,Evening,Delivery,y,False
Customer827,Female,34.0,34.0,70457.0,Salad & Soup,Mocktail,12.0,69,Debit Card,3.3,Entrepreneur,8,Evening,Delivery,y,False
Customer828,Female,18.0,47.0,60337.0,Western Food,Manual Brew,4.0,30,E-Wallet,4.8,Student,18,Afternoon,Takeaway,y,True
Customer829,Female,26.0,11.0,77903.0,Western Food,Manual Brew,19.0,29,Debit Card,3.2,Retired,9,Morning,Delivery,y,True
Customer830,Female,34.0,17.0,27257.0,Asian Delight,Others,3.0,118,E-Wallet,4.2,Employee,17,Night,Dine-in,y,True
Customer831,Male,57.0,45.0,21868.0,Burgers & Sandwiches,Smoothies,29.0,113,Credit Card,2.8,Student,2,Morning,Takeaway,y,False
Customer832,Male,38.0,28.0,49573.0,Burgers & Sandwiches,Kopi Susu Lokal,21.0,61,Cash,4.1,Retired,4,Evening,Delivery,y,True
Customer833,Male,36.0,16.0,52282.0,Western Food,Smoothies,12.0,32,Debit Card,2.4,Retired,20,Night,Delivery,y,False
Customer834,Female,27.0,10.0,48744.0,Western Food,Manual Brew,25.0,93,E-Wallet,3.2,Retired,8,Evening,Dine-in,y,True
Customer835,Male,29.0,42.0,46451.0,Asian Delight,Manual Brew,17.0,96,Cash,2.0,Entrepreneur,0,Night,Delivery,y,True
Customer836,Male,27.0,11.0,47792.0,Snacks,Frappe,8.0,86,Credit Card,4.2,Employee,2,Night,Dine-in,y,True
Customer837,Male,41.0,17.0,105219.0,Salad & Soup,Others,26.0,10,Credit Card,2.0,Student,18,Evening,Dine-in,y,False
Customer838,Male,41.0,9.0,77969.0,Salad & Soup,Juices,3.0,18,Credit Card,2.7,Student,0,Evening,Delivery,y,True
Customer839,Female,46.0,22.0,122414.0,Spaghetti,Smoothies,2.0,57,Cash,2.0,Freelancer,19,Morning,Delivery,y,True
Customer840,Female,59.0,38.0,137290.0,Asian Delight,Frappe,5.0,72,E-Wallet,3.7,Retired,16,Evening,Delivery,y,False
Customer841,Male,28.0,48.0,29588.0,Burgers & Sandwiches,Yakult,28.0,25,Credit Card,4.8,Retired,5,Afternoon,Delivery,y,True
Customer842,Female,47.0,16.0,78151.0,Burgers & Sandwiches,Others,16.0,100,Cash,2.6,Freelancer,8,Afternoon,Takeaway,y,False
Customer843,Female,59.0,40.0,116507.0,Western Food,Juices,21.0,44,Debit Card,1.7,Freelancer,17,Morning,Dine-in,y,True
Customer844,Female,27.0,36.0,137114.0,Burgers & Sandwiches,Kopi Susu Lokal,14.0,88,Cash,4.0,Entrepreneur,20,Evening,Delivery,y,False
Customer845,Female,20.0,13.0,51880.0,Burgers & Sandwiches,Barista Drinks,24.0,19,E-Wallet,3.3,Freelancer,18,Night,Dine-in,y,False
Customer846,Male,42.0,4.0,66073.0,Burgers & Sandwiches,Classic Coffee,30.0,81,Credit Card,1.4,Employee,6,Night,Delivery,y,True
Customer847,Male,43.0,26.0,140004.0,Rice Bowl,Manual Brew,15.0,75,Credit Card,1.1,Freelancer,14,Afternoon,Dine-in,y,False
Customer848,Female,38.0,8.0,84469.0,Asian Delight,Yakult,3.0,61,E-Wallet,3.9,Student,9,Afternoon,Takeaway,y,False
Customer849,Male,23.0,8.0,58289.0,Rice Bowl,Barista Drinks,17.0,46,Cash,1.2,Freelancer,5,Evening,Dine-in,y,True
Customer850,Male,48.0,39.0,114829.0,Salad & Soup,Mocktail,24.0,69,Cash,4.7,Retired,5,Morning,Takeaway,y,True
Customer851,Female,47.0,19.0,91689.0,Pizza,Mocktail,8.0,21,Debit Card,4.8,Employee,20,Morning,Takeaway,y,False
Customer852,Female,40.0,31.0,135483.0,Salad & Soup,Yakult,13.0,45,Cash,4.3,Employee,6,Night,Dine-in,y,True
Customer853,Male,43.0,45.0,85911.0,Spaghetti,Mocktail,10.0,75,E-Wallet,2.2,Student,7,Morning,Takeaway,y,False
Customer854,Male,44.0,42.0,147077.0,Snacks,Kopi Susu Lokal,12.0,91,E-Wallet,2.2,Retired,16,Afternoon,Delivery,y,False
Customer855,Female,43.0,21.0,68014.0,Spaghetti,Kopi Susu Lokal,14.0,116,E-Wallet,1.5,Employee,4,Morning,Delivery,y,True
Customer856,Female,24.0,30.0,33290.0,Salad & Soup,Manual Brew,24.0,51,Credit Card,3.8,Student,20,Morning,Delivery,y,False
Customer857,Female,22.0,50.0,94674.0,Western Food,Smoothies,26.0,34,Credit Card,4.1,Freelancer,13,Night,Dine-in,y,True
Customer858,Male,48.0,24.0,46196.0,Pizza,Smoothies,15.0,55,Credit Card,4.9,Retired,2,Afternoon,Delivery,y,False
Customer859,Female,41.0,4.0,57742.0,Spaghetti,Manual Brew,8.0,30,Debit Card,3.3,Freelancer,20,Morning,Takeaway,y,False
Customer860,Female,54.0,10.0,95497.0,Burgers & Sandwiches,Smoothies,21.0,18,Cash,1.9,Retired,11,Afternoon,Takeaway,y,False
Customer861,Male,33.0,7.0,54567.0,Asian Delight,Smoothies,20.0,92,Cash,4.1,Student,1,Afternoon,Takeaway,y,False
Customer862,Male,43.0,39.0,54179.0,Salad & Soup,Yakult,2.0,25,Cash,2.5,Entrepreneur,7,Afternoon,Dine-in,y,False
Customer863,Male,53.0,18.0,22698.0,Spaghetti,Manual Brew,17.0,25,E-Wallet,1.8,Employee,9,Afternoon,Delivery,y,True
Customer864,Female,43.0,49.0,149098.0,Western Food,Yakult,20.0,114,Cash,1.5,Employee,4,Evening,Dine-in,y,False
Customer865,Female,58.0,19.0,85175.0,Burgers & Sandwiches,Frappe,26.0,12,Credit Card,1.9,Freelancer,2,Morning,Dine-in,y,True
Customer866,Male,32.0,5.0,47103.0,Asian Delight,Manual Brew,4.0,53,E-Wallet,4.4,Employee,0,Afternoon,Delivery,y,True
Customer867,Female,47.0,7.0,85519.0,Snacks,Classic Coffee,16.0,114,E-Wallet,3.0,Retired,4,Afternoon,Dine-in,y,True
Customer868,Male,54.0,24.0,84095.0,Asian Delight,Frappe,1.0,67,Debit Card,1.0,Entrepreneur,18,Afternoon,Takeaway,y,False
Customer869,Male,25.0,8.0,132125.0,Rice Bowl,Classic Coffee,14.0,45,E-Wallet,2.5,Employee,11,Night,Takeaway,y,True
Customer870,Male,21.0,16.0,82888.0,Rice Bowl,Manual Brew,14.0,38,Debit Card,2.2,Student,9,Morning,Delivery,y,False
Customer871,Female,44.0,32.0,82806.0,Salad & Soup,Frappe,27.0,67,Credit Card,2.2,Student,11,Evening,Takeaway,y,False
Customer872,Male,30.0,47.0,55276.0,Spaghetti,Classic Coffee,23.0,76,Cash,4.8,Retired,11,Night,Delivery,y,True
Customer873,Male,33.0,43.0,104509.0,Burgers & Sandwiches,Frappe,3.0,39,Debit Card,2.0,Student,13,Morning,Delivery,y,False
Customer874,Male,33.0,9.0,97103.0,Snacks,Smoothies,27.0,63,Cash,1.3,Retired,9,Evening,Delivery,y,False
Customer875,Female,39.0,40.0,106322.0,Snacks,Mocktail,19.0,58,Cash,2.3,Retired,8,Evening,Delivery,y,True
Customer876,Female,31.0,36.0,22022.0,Western Food,Yakult,10.0,37,Credit Card,5.0,Employee,9,Evening,Dine-in,y,True
Customer877,Male,36.0,35.0,127078.0,Rice Bowl,Classic Coffee,29.0,55,Credit Card,1.8,Student,0,Afternoon,Takeaway,y,False
Customer878,Female,57.0,35.0,74807.0,Spaghetti,Mocktail,27.0,106,E-Wallet,1.6,Retired,0,Night,Takeaway,y,True
Customer879,Female,34.0,12.0,62585.0,Burgers & Sandwiches,Mocktail,25.0,33,Debit Card,2.8,Freelancer,18,Afternoon,Dine-in,y,False
Customer880,Male,52.0,9.0,106731.0,Pizza,Frappe,13.0,11,E-Wallet,2.6,Student,16,Afternoon,Delivery,y,False
Customer881,Male,44.0,14.0,109367.0,Rice Bowl,Kopi Susu Lokal,18.0,13,Credit Card,3.9,Freelancer,17,Morning,Dine-in,y,False
Customer882,Male,29.0,37.0,122334.0,Salad & Soup,Juices,1.0,69,E-Wallet,4.1,Employee,12,Evening,Delivery,y,True
Customer883,Male,24.0,47.0,101267.0,Asian Delight,Manual Brew,18.0,48,Debit Card,2.1,Freelancer,18,Night,Takeaway,y,False
Customer884,Female,55.0,43.0,115560.0,Asian Delight,Manual Brew,29.0,95,Cash,4.3,Freelancer,14,Afternoon,Delivery,y,False
Customer885,Male,32.0,17.0,85815.0,Asian Delight,Classic Coffee,25.0,17,Credit Card,1.3,Freelancer,2,Afternoon,Delivery,y,False
Customer886,Female,29.0,21.0,95116.0,Salad & Soup,Others,19.0,63,Credit Card,4.4,Freelancer,17,Morning,Dine-in,y,False
Customer887,Male,60.0,18.0,49537.0,Snacks,Others,7.0,85,Cash,4.9,Retired,14,Night,Takeaway,y,False
Customer888,Male,27.0,19.0,94000.0,Asian Delight,Yakult,13.0,105,E-Wallet,3.2,Student,18,Afternoon,Dine-in,y,True
Customer889,Male,55.0,21.0,36328.0,Burgers & Sandwiches,Mocktail,29.0,11,Credit Card,4.6,Retired,18,Morning,Takeaway,y,True
Customer890,Female,32.0,32.0,35516.0,Burgers & Sandwiches,Smoothies,14.0,75,Debit Card,4.8,Employee,9,Afternoon,Takeaway,y,False
Customer891,Female,59.0,28.0,91622.0,Snacks,Frappe,19.0,56,Debit Card,1.5,Student,13,Afternoon,Dine-in,y,True
Customer892,Female,49.0,20.0,99807.0,Salad & Soup,Juices,10.0,99,Cash,1.3,Employee,19,Evening,Delivery,y,True
Customer893,Female,53.0,29.0,48598.0,Rice Bowl,Kopi Susu Lokal,19.0,77,Credit Card,1.5,Employee,13,Night,Takeaway,y,True
Customer894,Female,23.0,5.0,40716.0,Burgers & Sandwiches,Classic Coffee,17.0,66,Cash,2.4,Entrepreneur,3,Night,Delivery,y,False
Customer895,Female,50.0,48.0,112827.0,Pizza,Yakult,18.0,91,E-Wallet,3.2,Entrepreneur,1,Night,Takeaway,y,False
Customer896,Male,33.0,10.0,108390.0,Pizza,Smoothies,21.0,79,E-Wallet,2.7,Retired,7,Evening,Takeaway,y,False
Customer897,Female,57.0,44.0,133688.0,Snacks,Classic Coffee,1.0,55,E-Wallet,2.8,Entrepreneur,20,Afternoon,Takeaway,y,True
Customer898,Female,25.0,3.0,91890.0,Asian Delight,Others,21.0,15,Cash,1.2,Entrepreneur,10,Evening,Dine-in,y,False
Customer899,Female,52.0,31.0,37088.0,Western Food,Classic Coffee,16.0,66,Credit Card,2.0,Student,16,Morning,Takeaway,y,False
Customer900,Female,40.0,19.0,37388.0,Asian Delight,Kopi Susu Lokal,24.0,16,Debit Card,1.4,Freelancer,20,Night,Dine-in,y,False
Customer901,Female,,,99999.0,,,,-30,Cash,5.0,Employee,10,Morning,Takeaway,No,True
Customer902,Female,,10.0,,Pizza,Barista Drinks,4.0,20,Cash,4.0,Freelancer,8,Evening,Takeaway,Weekday,False
Customer903,Male,150.0,,99999.0,Asian Delight,Manual Brew,1000.0,10,INVALID,2.0,Doctor,-1,Evening,Walk-in,Weekend,True
Customer904,Male,45.0,20.0,,Snacks,Frappe,30.0,40,Credit Card,4.0,Teacher,5,Evening,Website,,True
Customer905,Female,23.0,30.0,50000.0,Western Food,Juices,-5.0,120,INVALID,4.0,Doctor,6,Night,Takeaway,No,True
Customer906,Female,19.0,15.0,99999.0,Barista Drinks,Juices,20.0,25,Cash,6.0,Unemployed,2,Night,Takeaway,Yes,True
Customer907,Female,60.0,40.0,99999999.0,Pizza,Yakult,15.0,45,Credit Card,5.0,Teacher,9,Night,Walk-in,Weekend,True
Customer908,Other,-10.0,25.0,30000.0,Mocktail,,18.0,40,Cash,2.0,Freelancer,3,Evening,App,Yes,False
Customer909,Male,99.0,12.0,60000.0,Rice Bowl,Juices,10.0,20,INVALID,4.0,Engineer,11,Morning,Takeaway,No,True
Customer910,Female,21.0,-20.0,45000.0,Snacks,Frappe,6.0,33,Cash,-1.0,Unemployed,12,Night,App,Yes,False
Customer911,Other,,45.0,55000.0,Western Food,Yakult,22.0,27,INVALID,3.0,Alien,7,Evening,Takeaway,No,True
Customer912,Male,200.0,18.0,99999.0,Rice Bowl,Juices,5.0,29,Crypto,4.0,Freelancer,2,Morning,Delivery,Yes,False
Customer913,Other,45.0,19.0,99999999.0,Asian Delight,Manual Brew,30.0,-10,Cash,2.0,Engineer,10,Evening,Walk-in,Weekend,True
Customer914,Male,70.0,11.0,50000.0,Mocktail,Juices,17.0,31,INVALID,3.0,Doctor,1,Morning,App,Yes,False
Customer915,Female,27.0,16.0,99999999.0,Western Food,Mocktail,24.0,39,Cash,4.0,Freelancer,15,Night,Walk-in,Weekend,True
